"Explain: Reduce complexity through good abstractions rather than patching symptoms"	"Reduce complexity through good abstractions rather than patching symptoms<br><br><i>Source: Designing Data-Intensive-Applications-Note-3</i>"	"takeaway DDIA"
"Explain: Design for evolvability by anticipating requirement changes from the start"	"Design for evolvability by anticipating requirement changes from the start<br><br><i>Source: Designing Data-Intensive-Applications-Note-3</i>"	"takeaway DDIA"
"What do you know about: Invest in operability through monitoring, automation, and self-healing mechanism...?"	"Invest in operability through monitoring, automation, and self-healing mechanisms<br><br><i>Source: Designing Data-Intensive-Applications-Note-3</i>"	"takeaway DDIA"
"Explain: Repay technical debt systematically to maintain long-term system health"	"Repay technical debt systematically to maintain long-term system health<br><br><i>Source: Designing Data-Intensive-Applications-Note-3</i>"	"takeaway DDIA"
"What is Data Models?"	"- Choose relational models for many-to-many relationships and document models for self-contained records<br>- Prefer declarative query languages over imperative code for data access<br>- Use graph models when relationships between entities are as important as the entities themselves<br><br><i>Source: Designing Data-Intensive-Applications-Note-4</i>"	"concept DDIA"
"What is MapReduce?"	"- Choose relational models for many-to-many relationships and document models for self-contained records<br>- Prefer declarative query languages over imperative code for data access<br>- Use graph models when relationships between entities are as important as the entities themselves<br><br><i>Source: Designing Data-Intensive-Applications-Note-4</i>"	"concept DDIA"
"What is Database Indexes?"	"- Choose relational models for many-to-many relationships and document models for self-contained records<br>- Prefer declarative query languages over imperative code for data access<br>- Use graph models when relationships between entities are as important as the entities themselves<br><br><i>Source: Designing Data-Intensive-Applications-Note-4</i>"	"concept DDIA"
"What do you know about: Choose relational models for many-to-many relationships and document models for ...?"	"Choose relational models for many-to-many relationships and document models for self-contained records<br><br><i>Source: Designing Data-Intensive-Applications-Note-4</i>"	"takeaway DDIA"
"Explain: Prefer declarative query languages over imperative code for data access"	"Prefer declarative query languages over imperative code for data access<br><br><i>Source: Designing Data-Intensive-Applications-Note-4</i>"	"takeaway DDIA"
"What do you know about: Use graph models when relationships between entities are as important as the ent...?"	"Use graph models when relationships between entities are as important as the entities themselves<br><br><i>Source: Designing Data-Intensive-Applications-Note-4</i>"	"takeaway DDIA"
"Explain: Store IDs instead of plain text to enable consistent updates and localization"	"Store IDs instead of plain text to enable consistent updates and localization<br><br><i>Source: Designing Data-Intensive-Applications-Note-4</i>"	"takeaway DDIA"
"What is LSM-Tree?"	"- Use LSM-trees for write-heavy workloads and B-trees for read-heavy workloads<br>- Use write-ahead logs to ensure crash recovery for both LSM-trees and B-trees<br><br><i>Source: Designing Data-Intensive-Applications-Note-5</i>"	"concept DDIA"
"What is B-Tree?"	"- Use LSM-trees for write-heavy workloads and B-trees for read-heavy workloads<br>- Use write-ahead logs to ensure crash recovery for both LSM-trees and B-trees<br><br><i>Source: Designing Data-Intensive-Applications-Note-5</i>"	"concept DDIA"
"What is Database Indexes?"	"- Use LSM-trees for write-heavy workloads and B-trees for read-heavy workloads<br>- Understand write amplification tradeoffs when choosing storage engines<br>- Apply log segmentation and compaction to manage append-only storage growth<br><br><i>Source: Designing Data-Intensive-Applications-Note-5</i>"	"concept DDIA"
"Explain: Use LSM-trees for write-heavy workloads and B-trees for read-heavy workloads"	"Use LSM-trees for write-heavy workloads and B-trees for read-heavy workloads<br><br><i>Source: Designing Data-Intensive-Applications-Note-5</i>"	"takeaway DDIA"
"Explain: Understand write amplification tradeoffs when choosing storage engines"	"Understand write amplification tradeoffs when choosing storage engines<br><br><i>Source: Designing Data-Intensive-Applications-Note-5</i>"	"takeaway DDIA"
"Explain: Apply log segmentation and compaction to manage append-only storage growth"	"Apply log segmentation and compaction to manage append-only storage growth<br><br><i>Source: Designing Data-Intensive-Applications-Note-5</i>"	"takeaway DDIA"
"Explain: Use write-ahead logs to ensure crash recovery for both LSM-trees and B-trees"	"Use write-ahead logs to ensure crash recovery for both LSM-trees and B-trees<br><br><i>Source: Designing Data-Intensive-Applications-Note-5</i>"	"takeaway DDIA"
"What is Database Indexes?"	"- Use clustered indexes when frequently querying by primary key to avoid extra heap file lookups<br>- Apply multi-column concatenated indexes for queries filtering on multiple fields in order<br>- Use R-trees for geospatial queries where standard B-tree indexes cannot handle multi-dimensional data<br><br><i>Source: Designing Data-Intensive-Applications-Note-6</i>"	"concept DDIA"
"What is B-Tree?"	"- Use R-trees for geospatial queries where standard B-tree indexes cannot handle multi-dimensional data<br><br><i>Source: Designing Data-Intensive-Applications-Note-6</i>"	"concept DDIA"
"What is LSM-Tree?"	"- Use clustered indexes when frequently querying by primary key to avoid extra heap file lookups<br>- Apply multi-column concatenated indexes for queries filtering on multiple fields in order<br>- Use R-trees for geospatial queries where standard B-tree indexes cannot handle multi-dimensional data<br><br><i>Source: Designing Data-Intensive-Applications-Note-6</i>"	"concept DDIA"
"What do you know about: Use clustered indexes when frequently querying by primary key to avoid extra hea...?"	"Use clustered indexes when frequently querying by primary key to avoid extra heap file lookups<br><br><i>Source: Designing Data-Intensive-Applications-Note-6</i>"	"takeaway DDIA"
"What do you know about: Apply multi-column concatenated indexes for queries filtering on multiple fields...?"	"Apply multi-column concatenated indexes for queries filtering on multiple fields in order<br><br><i>Source: Designing Data-Intensive-Applications-Note-6</i>"	"takeaway DDIA"
"What do you know about: Use R-trees for geospatial queries where standard B-tree indexes cannot handle m...?"	"Use R-trees for geospatial queries where standard B-tree indexes cannot handle multi-dimensional data<br><br><i>Source: Designing Data-Intensive-Applications-Note-6</i>"	"takeaway DDIA"
"What do you know about: Consider in-memory databases like Redis when dataset fits in RAM for significant...?"	"Consider in-memory databases like Redis when dataset fits in RAM for significant performance gains<br><br><i>Source: Designing Data-Intensive-Applications-Note-6</i>"	"takeaway DDIA"
"What is Data Warehousing?"	"- Apply bitmap encoding and run-length encoding to compress column data efficiently<br>- Design star schemas with fact tables and dimension tables for analytical data modeling<br><br><i>Source: Designing Data-Intensive-Applications-Note-7</i>"	"concept DDIA"
"What is ACID?"	"- Separate OLTP and OLAP workloads into different systems to avoid performance interference<br>- Use column-oriented storage for analytical queries that scan many rows but few columns<br>- Apply bitmap encoding and run-length encoding to compress column data efficiently<br><br><i>Source: Designing Data-Intensive-Applications-Note-7</i>"	"concept DDIA"
"What is Database Indexes?"	"- Separate OLTP and OLAP workloads into different systems to avoid performance interference<br>- Use column-oriented storage for analytical queries that scan many rows but few columns<br>- Apply bitmap encoding and run-length encoding to compress column data efficiently<br><br><i>Source: Designing Data-Intensive-Applications-Note-7</i>"	"concept DDIA"
"What do you know about: Separate OLTP and OLAP workloads into different systems to avoid performance int...?"	"Separate OLTP and OLAP workloads into different systems to avoid performance interference<br><br><i>Source: Designing Data-Intensive-Applications-Note-7</i>"	"takeaway DDIA"
"What do you know about: Use column-oriented storage for analytical queries that scan many rows but few c...?"	"Use column-oriented storage for analytical queries that scan many rows but few columns<br><br><i>Source: Designing Data-Intensive-Applications-Note-7</i>"	"takeaway DDIA"
"What do you know about: Apply bitmap encoding and run-length encoding to compress column data efficientl...?"	"Apply bitmap encoding and run-length encoding to compress column data efficiently<br><br><i>Source: Designing Data-Intensive-Applications-Note-7</i>"	"takeaway DDIA"
"What do you know about: Design star schemas with fact tables and dimension tables for analytical data mo...?"	"Design star schemas with fact tables and dimension tables for analytical data modeling<br><br><i>Source: Designing Data-Intensive-Applications-Note-7</i>"	"takeaway DDIA"
"What is Encoding and Schema Evolution?"	"- Maintain backward and forward compatibility when evolving schemas for rolling upgrades<br>- Use binary encoding formats like Protocol Buffers or Avro over JSON for performance-critical data<br>- Leverage Avro's writer/reader schema resolution for flexible schema evolution<br><br><i>Source: Designing Data-Intensive-Applications-Note-8</i>"	"concept DDIA"
"What is Fault Tolerance?"	"- Maintain backward and forward compatibility when evolving schemas for rolling upgrades<br>- Use binary encoding formats like Protocol Buffers or Avro over JSON for performance-critical data<br>- Leverage Avro's writer/reader schema resolution for flexible schema evolution<br><br><i>Source: Designing Data-Intensive-Applications-Note-8</i>"	"concept DDIA"
"What do you know about: Maintain backward and forward compatibility when evolving schemas for rolling up...?"	"Maintain backward and forward compatibility when evolving schemas for rolling upgrades<br><br><i>Source: Designing Data-Intensive-Applications-Note-8</i>"	"takeaway DDIA"
"What do you know about: Use binary encoding formats like Protocol Buffers or Avro over JSON for performa...?"	"Use binary encoding formats like Protocol Buffers or Avro over JSON for performance-critical data<br><br><i>Source: Designing Data-Intensive-Applications-Note-8</i>"	"takeaway DDIA"
"Explain: Leverage Avro's writer/reader schema resolution for flexible schema evolution"	"Leverage Avro's writer/reader schema resolution for flexible schema evolution<br><br><i>Source: Designing Data-Intensive-Applications-Note-8</i>"	"takeaway DDIA"
"Explain: Never remove required fields or reuse deleted field numbers in Protocol Buffers"	"Never remove required fields or reuse deleted field numbers in Protocol Buffers<br><br><i>Source: Designing Data-Intensive-Applications-Note-8</i>"	"takeaway DDIA"
"What is Message Queues?"	"- Use asynchronous message passing for decoupling producers and consumers<br><br><i>Source: Designing Data-Intensive-Applications-Note-9</i>"	"concept DDIA"
"What is Encoding and Schema Evolution?"	"- Prefer REST over RPC for public APIs due to simpler debugging and broader tooling support<br>- Use asynchronous message passing for decoupling producers and consumers<br>- Design RPC interfaces with idempotent operations to handle network retries safely<br><br><i>Source: Designing Data-Intensive-Applications-Note-9</i>"	"concept DDIA"
"What is Fault Tolerance?"	"- Prefer REST over RPC for public APIs due to simpler debugging and broader tooling support<br>- Use asynchronous message passing for decoupling producers and consumers<br>- Design RPC interfaces with idempotent operations to handle network retries safely<br><br><i>Source: Designing Data-Intensive-Applications-Note-9</i>"	"concept DDIA"
"What do you know about: Prefer REST over RPC for public APIs due to simpler debugging and broader toolin...?"	"Prefer REST over RPC for public APIs due to simpler debugging and broader tooling support<br><br><i>Source: Designing Data-Intensive-Applications-Note-9</i>"	"takeaway DDIA"
"Explain: Use asynchronous message passing for decoupling producers and consumers"	"Use asynchronous message passing for decoupling producers and consumers<br><br><i>Source: Designing Data-Intensive-Applications-Note-9</i>"	"takeaway DDIA"
"What do you know about: Design RPC interfaces with idempotent operations to handle network retries safel...?"	"Design RPC interfaces with idempotent operations to handle network retries safely<br><br><i>Source: Designing Data-Intensive-Applications-Note-9</i>"	"takeaway DDIA"
"What do you know about: Apply the actor model for concurrent distributed systems to avoid shared-state c...?"	"Apply the actor model for concurrent distributed systems to avoid shared-state complexity<br><br><i>Source: Designing Data-Intensive-Applications-Note-9</i>"	"takeaway DDIA"
"What is Overfitting?"	"- Overfitting occurs when a model memorizes training data noise instead of learning general patterns<br>- Small datasets and distribution mismatch between train and test sets are primary overfitting causes<br><br><i>Source: DS-Study-Note-1 Overfitting and Brief Introduction on Decomposition and Regularization</i>"	"concept Data_Science"
"What is Regularization?"	"- Common solutions include regularization, dropout, early stopping, and reducing model complexity<br>- L1 regularization promotes sparsity by driving some weights to zero; L2 shrinks all weights evenly<br><br><i>Source: DS-Study-Note-1 Overfitting and Brief Introduction on Decomposition and Regularization</i>"	"concept Data_Science"
"What do you know about: Overfitting occurs when a model memorizes training data noise instead of learnin...?"	"Overfitting occurs when a model memorizes training data noise instead of learning general patterns<br><br><i>Source: DS-Study-Note-1 Overfitting and Brief Introduction on Decomposition and Regularization</i>"	"takeaway Data_Science"
"What do you know about: Common solutions include regularization, dropout, early stopping, and reducing m...?"	"Common solutions include regularization, dropout, early stopping, and reducing model complexity<br><br><i>Source: DS-Study-Note-1 Overfitting and Brief Introduction on Decomposition and Regularization</i>"	"takeaway Data_Science"
"What do you know about: L1 regularization promotes sparsity by driving some weights to zero; L2 shrinks ...?"	"L1 regularization promotes sparsity by driving some weights to zero; L2 shrinks all weights evenly<br><br><i>Source: DS-Study-Note-1 Overfitting and Brief Introduction on Decomposition and Regularization</i>"	"takeaway Data_Science"
"What do you know about: Small datasets and distribution mismatch between train and test sets are primary...?"	"Small datasets and distribution mismatch between train and test sets are primary overfitting causes<br><br><i>Source: DS-Study-Note-1 Overfitting and Brief Introduction on Decomposition and Regularization</i>"	"takeaway Data_Science"
"What is Bias-Variance Tradeoff?"	"- Bias measures how far off predictions are from truth; variance measures prediction instability across datasets<br>- Complex models trade low bias for high variance (overfitting); simple models do the reverse (underfitting)<br>- K-fold cross-validation reduces variance in model evaluation by averaging across multiple train/test splits<br><br><i>Source: DS-Study-Note-2 Bias VS Variance</i>"	"concept Data_Science"
"What is Cross-Validation?"	"- K-fold cross-validation reduces variance in model evaluation by averaging across multiple train/test splits<br><br><i>Source: DS-Study-Note-2 Bias VS Variance</i>"	"concept Data_Science"
"What do you know about: Bias measures how far off predictions are from truth; variance measures predicti...?"	"Bias measures how far off predictions are from truth; variance measures prediction instability across datasets<br><br><i>Source: DS-Study-Note-2 Bias VS Variance</i>"	"takeaway Data_Science"
"What do you know about: Complex models trade low bias for high variance (overfitting); simple models do ...?"	"Complex models trade low bias for high variance (overfitting); simple models do the reverse (underfitting)<br><br><i>Source: DS-Study-Note-2 Bias VS Variance</i>"	"takeaway Data_Science"
"What do you know about: K-fold cross-validation reduces variance in model evaluation by averaging across...?"	"K-fold cross-validation reduces variance in model evaluation by averaging across multiple train/test splits<br><br><i>Source: DS-Study-Note-2 Bias VS Variance</i>"	"takeaway Data_Science"
"What do you know about: The optimal model complexity minimizes total error which is the sum of bias squa...?"	"The optimal model complexity minimizes total error which is the sum of bias squared plus variance<br><br><i>Source: DS-Study-Note-2 Bias VS Variance</i>"	"takeaway Data_Science"
"What is Curse of Dimensionality?"	"- Dimensionality reduction techniques like PCA and CNNs mitigate the curse at the cost of interpretability<br><br><i>Source: DS-Study-Note-3 Dimension Curse</i>"	"concept Data_Science"
"What is Dimensionality Reduction?"	"- Dimensionality reduction techniques like PCA and CNNs mitigate the curse at the cost of interpretability<br><br><i>Source: DS-Study-Note-3 Dimension Curse</i>"	"concept Data_Science"
"What do you know about: In high-dimensional spaces distances between points converge making similarity m...?"	"In high-dimensional spaces distances between points converge making similarity metrics unreliable<br><br><i>Source: DS-Study-Note-3 Dimension Curse</i>"	"takeaway Data_Science"
"What do you know about: The number of samples needed grows exponentially with dimensions (combinatorial ...?"	"The number of samples needed grows exponentially with dimensions (combinatorial explosion)<br><br><i>Source: DS-Study-Note-3 Dimension Curse</i>"	"takeaway Data_Science"
"What do you know about: Hubness causes certain points to become nearest neighbors of disproportionately ...?"	"Hubness causes certain points to become nearest neighbors of disproportionately many others<br><br><i>Source: DS-Study-Note-3 Dimension Curse</i>"	"takeaway Data_Science"
"What do you know about: Dimensionality reduction techniques like PCA and CNNs mitigate the curse at the ...?"	"Dimensionality reduction techniques like PCA and CNNs mitigate the curse at the cost of interpretability<br><br><i>Source: DS-Study-Note-3 Dimension Curse</i>"	"takeaway Data_Science"
"What is Evaluation Metrics?"	"- Accuracy alone is misleading for imbalanced datasets; use precision, recall, and F1 instead<br>- ROC curves plot true positive rate vs false positive rate; AUC summarizes overall classifier quality<br>- Macro-F1 treats all classes equally while micro-F1 weights by class frequency<br><br><i>Source: DS-Study-Note-4 Metrics</i>"	"concept Data_Science"
"What is Classification?"	"- Accuracy alone is misleading for imbalanced datasets; use precision, recall, and F1 instead<br>- ROC curves plot true positive rate vs false positive rate; AUC summarizes overall classifier quality<br>- Macro-F1 treats all classes equally while micro-F1 weights by class frequency<br><br><i>Source: DS-Study-Note-4 Metrics</i>"	"concept Data_Science"
"What do you know about: Accuracy alone is misleading for imbalanced datasets; use precision, recall, and...?"	"Accuracy alone is misleading for imbalanced datasets; use precision, recall, and F1 instead<br><br><i>Source: DS-Study-Note-4 Metrics</i>"	"takeaway Data_Science"
"What do you know about: ROC curves plot true positive rate vs false positive rate; AUC summarizes overal...?"	"ROC curves plot true positive rate vs false positive rate; AUC summarizes overall classifier quality<br><br><i>Source: DS-Study-Note-4 Metrics</i>"	"takeaway Data_Science"
"Explain: Macro-F1 treats all classes equally while micro-F1 weights by class frequency"	"Macro-F1 treats all classes equally while micro-F1 weights by class frequency<br><br><i>Source: DS-Study-Note-4 Metrics</i>"	"takeaway Data_Science"
"What do you know about: Cost curves help choose classifiers when different types of errors have differen...?"	"Cost curves help choose classifiers when different types of errors have different business costs<br><br><i>Source: DS-Study-Note-4 Metrics</i>"	"takeaway Data_Science"
"What is Support Vector Machine?"	"- SVM finds the maximum-margin hyperplane that best separates classes using only support vectors<br><br><i>Source: DS-Study-Note-5 Support Vector Machine (SVM)</i>"	"concept Data_Science"
"What is Classification?"	"- Soft margins with parameter C control the tradeoff between margin width and misclassification tolerance<br>- Kernel functions (RBF, polynomial) project data into higher dimensions for non-linear classification<br><br><i>Source: DS-Study-Note-5 Support Vector Machine (SVM)</i>"	"concept Data_Science"
"What do you know about: SVM finds the maximum-margin hyperplane that best separates classes using only s...?"	"SVM finds the maximum-margin hyperplane that best separates classes using only support vectors<br><br><i>Source: DS-Study-Note-5 Support Vector Machine (SVM)</i>"	"takeaway Data_Science"
"What do you know about: Soft margins with parameter C control the tradeoff between margin width and misc...?"	"Soft margins with parameter C control the tradeoff between margin width and misclassification tolerance<br><br><i>Source: DS-Study-Note-5 Support Vector Machine (SVM)</i>"	"takeaway Data_Science"
"What do you know about: Kernel functions (RBF, polynomial) project data into higher dimensions for non-l...?"	"Kernel functions (RBF, polynomial) project data into higher dimensions for non-linear classification<br><br><i>Source: DS-Study-Note-5 Support Vector Machine (SVM)</i>"	"takeaway Data_Science"
"What do you know about: SVM training complexity is O(n^2) to O(n^3) making it less suitable for very lar...?"	"SVM training complexity is O(n^2) to O(n^3) making it less suitable for very large datasets<br><br><i>Source: DS-Study-Note-5 Support Vector Machine (SVM)</i>"	"takeaway Data_Science"
"What is Naive Bayes?"	"- Naive Bayes assumes feature independence which simplifies computation but rarely holds in practice<br>- Gaussian Naive Bayes handles continuous features by modeling each as a normal distribution<br><br><i>Source: DS-Study-Note-6 Naive Bayesian modeling</i>"	"concept Data_Science"
"What is Classification?"	"- Naive Bayes assumes feature independence which simplifies computation but rarely holds in practice<br>- Laplace smoothing prevents zero probabilities when a feature value is absent from training data<br>- Gaussian Naive Bayes handles continuous features by modeling each as a normal distribution<br><br><i>Source: DS-Study-Note-6 Naive Bayesian modeling</i>"	"concept Data_Science"
"What do you know about: Naive Bayes assumes feature independence which simplifies computation but rarely...?"	"Naive Bayes assumes feature independence which simplifies computation but rarely holds in practice<br><br><i>Source: DS-Study-Note-6 Naive Bayesian modeling</i>"	"takeaway Data_Science"
"What do you know about: Laplace smoothing prevents zero probabilities when a feature value is absent fro...?"	"Laplace smoothing prevents zero probabilities when a feature value is absent from training data<br><br><i>Source: DS-Study-Note-6 Naive Bayesian modeling</i>"	"takeaway Data_Science"
"What do you know about: Gaussian Naive Bayes handles continuous features by modeling each as a normal di...?"	"Gaussian Naive Bayes handles continuous features by modeling each as a normal distribution<br><br><i>Source: DS-Study-Note-6 Naive Bayesian modeling</i>"	"takeaway Data_Science"
"What do you know about: EM algorithm iteratively estimates parameters for mixture models when data has l...?"	"EM algorithm iteratively estimates parameters for mixture models when data has latent variables<br><br><i>Source: DS-Study-Note-6 Naive Bayesian modeling</i>"	"takeaway Data_Science"
"What is Regularization?"	"- L1 regularization produces sparse models by driving parameters exactly to zero with constant gradient<br>- L2 regularization shrinks parameters toward zero gradually but never reaches exactly zero<br>- The regularization strength hyperparameter controls the tradeoff between fitting data and model simplicity<br><br><i>Source: DS-Study-Note-7 L1 & L2 Regularization</i>"	"concept Data_Science"
"What do you know about: L1 regularization produces sparse models by driving parameters exactly to zero w...?"	"L1 regularization produces sparse models by driving parameters exactly to zero with constant gradient<br><br><i>Source: DS-Study-Note-7 L1 & L2 Regularization</i>"	"takeaway Data_Science"
"What do you know about: L2 regularization shrinks parameters toward zero gradually but never reaches exa...?"	"L2 regularization shrinks parameters toward zero gradually but never reaches exactly zero<br><br><i>Source: DS-Study-Note-7 L1 & L2 Regularization</i>"	"takeaway Data_Science"
"Explain: L1 may have multiple optimal solutions while L2 guarantees a unique optimum"	"L1 may have multiple optimal solutions while L2 guarantees a unique optimum<br><br><i>Source: DS-Study-Note-7 L1 & L2 Regularization</i>"	"takeaway Data_Science"
"What do you know about: The regularization strength hyperparameter controls the tradeoff between fitting...?"	"The regularization strength hyperparameter controls the tradeoff between fitting data and model simplicity<br><br><i>Source: DS-Study-Note-7 L1 & L2 Regularization</i>"	"takeaway Data_Science"
"What is Random Forest?"	"- Random Forest reduces variance through bagging: training multiple trees on bootstrap samples and averaging<br>- Random feature selection at each split decorrelates trees and improves ensemble diversity<br>- Random Forest handles high-dimensional data well and provides built-in feature importance rankings<br><br><i>Source: DS-Study-Note-8 Random Forest</i>"	"concept Data_Science"
"What is Ensemble Methods?"	"- Random feature selection at each split decorrelates trees and improves ensemble diversity<br><br><i>Source: DS-Study-Note-8 Random Forest</i>"	"concept Data_Science"
"What is Decision Trees?"	"- Random Forest reduces variance through bagging: training multiple trees on bootstrap samples and averaging<br>- Random feature selection at each split decorrelates trees and improves ensemble diversity<br><br><i>Source: DS-Study-Note-8 Random Forest</i>"	"concept Data_Science"
"What do you know about: Random Forest reduces variance through bagging: training multiple trees on boots...?"	"Random Forest reduces variance through bagging: training multiple trees on bootstrap samples and averaging<br><br><i>Source: DS-Study-Note-8 Random Forest</i>"	"takeaway Data_Science"
"What do you know about: Random feature selection at each split decorrelates trees and improves ensemble ...?"	"Random feature selection at each split decorrelates trees and improves ensemble diversity<br><br><i>Source: DS-Study-Note-8 Random Forest</i>"	"takeaway Data_Science"
"What do you know about: Bagging trains models in parallel with equal weight while boosting trains sequen...?"	"Bagging trains models in parallel with equal weight while boosting trains sequentially with adaptive weights<br><br><i>Source: DS-Study-Note-8 Random Forest</i>"	"takeaway Data_Science"
"What do you know about: Random Forest handles high-dimensional data well and provides built-in feature i...?"	"Random Forest handles high-dimensional data well and provides built-in feature importance rankings<br><br><i>Source: DS-Study-Note-8 Random Forest</i>"	"takeaway Data_Science"
"What is Gradient Boosting?"	"- GBM fits each new tree to the negative gradient (residuals) of the loss function from previous iterations<br>- Boosting is more prone to overfitting than bagging but typically achieves higher accuracy when tuned well<br><br><i>Source: DS-Study-Note-9 Gradient Boosting Machine Tree Model(s)</i>"	"concept Data_Science"
"What is Ensemble Methods?"	"- GBM fits each new tree to the negative gradient (residuals) of the loss function from previous iterations<br>- XGBoost improves on GBM with second-order Taylor expansion, regularization, and parallel block processing<br>- LightGBM uses leaf-wise growth and histogram binning for faster training on large datasets<br><br><i>Source: DS-Study-Note-9 Gradient Boosting Machine Tree Model(s)</i>"	"concept Data_Science"
"What do you know about: GBM fits each new tree to the negative gradient (residuals) of the loss function...?"	"GBM fits each new tree to the negative gradient (residuals) of the loss function from previous iterations<br><br><i>Source: DS-Study-Note-9 Gradient Boosting Machine Tree Model(s)</i>"	"takeaway Data_Science"
"What do you know about: XGBoost improves on GBM with second-order Taylor expansion, regularization, and ...?"	"XGBoost improves on GBM with second-order Taylor expansion, regularization, and parallel block processing<br><br><i>Source: DS-Study-Note-9 Gradient Boosting Machine Tree Model(s)</i>"	"takeaway Data_Science"
"What do you know about: LightGBM uses leaf-wise growth and histogram binning for faster training on larg...?"	"LightGBM uses leaf-wise growth and histogram binning for faster training on large datasets<br><br><i>Source: DS-Study-Note-9 Gradient Boosting Machine Tree Model(s)</i>"	"takeaway Data_Science"
"What do you know about: Boosting is more prone to overfitting than bagging but typically achieves higher...?"	"Boosting is more prone to overfitting than bagging but typically achieves higher accuracy when tuned well<br><br><i>Source: DS-Study-Note-9 Gradient Boosting Machine Tree Model(s)</i>"	"takeaway Data_Science"
"What is Git Version Control?"	"- Git stores snapshots of the entire project state, not diffs between file versions<br>- The three-area model (working directory, staging area, repository) gives precise control over commits<br><br><i>Source: Introduction to Git</i>"	"concept"
"What do you know about: Git stores snapshots of the entire project state, not diffs between file version...?"	"Git stores snapshots of the entire project state, not diffs between file versions<br><br><i>Source: Introduction to Git</i>"	"takeaway"
"What do you know about: The three-area model (working directory, staging area, repository) gives precise...?"	"The three-area model (working directory, staging area, repository) gives precise control over commits<br><br><i>Source: Introduction to Git</i>"	"takeaway"
"What do you know about: Rebase creates linear history while merge preserves branch topology; choose base...?"	"Rebase creates linear history while merge preserves branch topology; choose based on collaboration needs<br><br><i>Source: Introduction to Git</i>"	"takeaway"
"Explain: Reflog tracks all HEAD movements and enables recovery of seemingly lost commits"	"Reflog tracks all HEAD movements and enables recovery of seemingly lost commits<br><br><i>Source: Introduction to Git</i>"	"takeaway"
"What is Vocabulary Building?"	"- Word frequency data from large corpora provides an empirical basis for vocabulary prioritization<br>- Technical and domain-specific vocabulary builds on a foundation of high-frequency general words<br><br><i>Source: Learn English Vocabulary by Frequency</i>"	"concept"
"Explain: Learning words by frequency rank maximizes the utility of each word memorized"	"Learning words by frequency rank maximizes the utility of each word memorized<br><br><i>Source: Learn English Vocabulary by Frequency</i>"	"takeaway"
"What do you know about: Word frequency data from large corpora provides an empirical basis for vocabular...?"	"Word frequency data from large corpora provides an empirical basis for vocabulary prioritization<br><br><i>Source: Learn English Vocabulary by Frequency</i>"	"takeaway"
"What do you know about: Active recall through interactive study methods is more effective than passive r...?"	"Active recall through interactive study methods is more effective than passive reading<br><br><i>Source: Learn English Vocabulary by Frequency</i>"	"takeaway"
"What do you know about: Technical and domain-specific vocabulary builds on a foundation of high-frequenc...?"	"Technical and domain-specific vocabulary builds on a foundation of high-frequency general words<br><br><i>Source: Learn English Vocabulary by Frequency</i>"	"takeaway"
"What is Productivity Tools?"	"- Remote camera access and compass navigation are underutilized productivity features<br><br><i>Source: Make Full Use of Apple Watch</i>"	"concept"
"What do you know about: Control Center provides quick access to connectivity, battery, and notification ...?"	"Control Center provides quick access to connectivity, battery, and notification settings<br><br><i>Source: Make Full Use of Apple Watch</i>"	"takeaway"
"What do you know about: Health and fitness tracking features work best with consistent daily usage habit...?"	"Health and fitness tracking features work best with consistent daily usage habits<br><br><i>Source: Make Full Use of Apple Watch</i>"	"takeaway"
"What do you know about: Remote camera access and compass navigation are underutilized productivity featu...?"	"Remote camera access and compass navigation are underutilized productivity features<br><br><i>Source: Make Full Use of Apple Watch</i>"	"takeaway"
"What do you know about: Customizing watch face complications surfaces the most-used information at a gla...?"	"Customizing watch face complications surfaces the most-used information at a glance<br><br><i>Source: Make Full Use of Apple Watch</i>"	"takeaway"
"What is Missing Data Imputation?"	"- Imputation methods fall into three categories: prediction, interpolation, and statistical learning<br>- ARIMA-based methods work well for temporally correlated traffic data with seasonal patterns<br>- k-NN imputation leverages spatial and temporal neighbors for local pattern-based estimation<br><br><i>Source: Missing Value Imputation in Traffic Data</i>"	"concept"
"What do you know about: Imputation methods fall into three categories: prediction, interpolation, and st...?"	"Imputation methods fall into three categories: prediction, interpolation, and statistical learning<br><br><i>Source: Missing Value Imputation in Traffic Data</i>"	"takeaway"
"What do you know about: ARIMA-based methods work well for temporally correlated traffic data with season...?"	"ARIMA-based methods work well for temporally correlated traffic data with seasonal patterns<br><br><i>Source: Missing Value Imputation in Traffic Data</i>"	"takeaway"
"What do you know about: k-NN imputation leverages spatial and temporal neighbors for local pattern-based...?"	"k-NN imputation leverages spatial and temporal neighbors for local pattern-based estimation<br><br><i>Source: Missing Value Imputation in Traffic Data</i>"	"takeaway"
"What do you know about: PPCA and MCMC provide principled probabilistic frameworks for handling missing d...?"	"PPCA and MCMC provide principled probabilistic frameworks for handling missing data uncertainty<br><br><i>Source: Missing Value Imputation in Traffic Data</i>"	"takeaway"
"What is Missing Data Imputation?"	"- Missing data mechanisms (MAR, MCAR, MNAR) determine which imputation methods are appropriate<br>- Kernel Density Estimation reveals temporal patterns in when and where data goes missing<br>- Feature engineering on missingness patterns can itself be predictive for downstream modeling<br><br><i>Source: Missing Values Patterns in Time Series Data</i>"	"concept"
